"mon_feature_id","sample_begin_date","sample_begin_time","sample_begin_depth","result_num_value","mon_feature_name"
90466,2012-01-17,"09:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2012-02-03,"13:05:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2012-02-22,"11:00:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2012-03-05,"11:00:00",0,3.03,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2012-03-28,"12:40:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2012-04-18,"09:35:00",0,7.62,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2012-05-10,"12:45:00",0,8.06,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2012-05-28,"14:15:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2012-12-12,"10:00:00",0,2.58,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-01-02,"08:20:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-01-28,"08:40:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-02-12,"08:15:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-02-26,"08:30:00",0,3.39,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-03-26,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-05-07,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-09-05,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-09-19,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-10-03,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-10-17,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-10-31,"08:31:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-11-14,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-11-28,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2013-12-12,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-02-20,"08:30:00",0,1.02,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-03-27,"08:30:00",0,3.49,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-04-10,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-04-24,"08:30:00",0,1.83,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-05-15,"08:30:00",0,2.75,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-05-29,"08:30:00",0,1.78,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-06-12,"08:30:00",0,2.55,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-06-26,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-07-10,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-07-24,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-08-21,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2014-09-18,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-05-29,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-06-09,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-06-23,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-07-07,"08:30:00",0,1.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-07-29,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-08-12,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-08-26,"08:30:00",0,9.38,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-09-09,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-09-23,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-10-07,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-10-21,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-11-04,"09:15:00",0,1.34,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-11-18,"08:30:00",0,1.06,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-12-17,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2015-12-30,"08:00:00",0,1.88,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-01-13,"09:00:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-01-27,"08:30:00",0,1.79,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-02-10,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-02-27,"08:30:00",0,1.23,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-03-23,"08:30:00",0,1.37,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-04-06,"09:00:00",0,1.38,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-04-20,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-05-04,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-05-18,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-08-04,"09:00:00",0,6.23,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-09-14,"08:30:00",0,2.6,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-10-19,"08:30:00",0,7.2,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-11-02,"08:30:00",0,8.44,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-11-16,"09:00:00",0,14.98,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2016-11-30,"08:30:00",0,5.66,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-01-11,"09:00:00",0,9.11,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-01-25,"08:30:00",0,5.17,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-02-08,"09:00:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-02-22,"08:30:00",0,6.33,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-03-08,"08:30:00",0,1.12,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-03-22,"08:30:00",0,8.62,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-04-19,"08:30:00",0,8.01,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-06-07,"08:30:00",0,21.65,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-06-21,"09:00:00",0,33.73,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-07-05,"08:30:00",0,7.7,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-07-26,"08:30:00",0,5.4,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-08-10,"09:00:00",0,9.4,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-08-23,"09:00:00",0,7.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-09-06,"08:30:00",0,7.51,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-10-11,"08:30:00",0,3.93,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-10-25,"09:00:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-11-08,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-12-06,"08:30:00",0,0.28,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2017-12-20,"09:00:00",0,1.35,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2018-01-03,"08:30:00",0,3.68,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2018-01-31,"08:30:00",0,8.13,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2018-02-14,"08:30:00",0,4.85,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2018-04-04,"08:30:00",0,38.23,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2018-05-16,"08:30:00",0,5.55,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2018-05-30,"08:30:00",0,8.04,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2018-06-13,"09:00:00",0,16.99,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2018-06-27,"08:30:00",0,33.56,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2018-07-11,"09:00:00",0,3.19,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2018-07-25,"09:00:00",0,1.53,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2018-08-08,"09:00:00",0,6.88,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2023-02-20,"09:03:00",0,16.16,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2023-05-31,"09:05:00",0,5.73,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2023-06-26,"09:05:00",0,9.92,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2023-07-25,"09:36:00",0,16.85,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2023-08-22,"09:47:00",0,12.27,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2023-09-19,"09:37:00",0,16.51,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2023-10-16,"10:30:00",0,12.5,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2023-11-13,"09:36:00",0,18.11,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2023-12-11,"09:55:00",0,37.72,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2024-01-22,"10:07:00",0,7.34,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2024-02-19,"09:30:00",0,10.78,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2024-03-18,"10:46:00",0,2.52,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2024-04-15,"09:30:00",0,12.38,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2024-06-10,"09:10:00",0,14.44,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2024-07-08,"09:56:00",0,9.29,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2024-08-05,"09:25:00",0,10.32,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2024-09-02,"09:50:00",0,9.29,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2024-09-30,"09:35:00",0,13.18,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2024-10-28,"09:30:00",0,15.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2024-11-25,"09:30:00",0,22.58,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2025-01-27,"10:00:00",0,13.18,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2025-02-24,"10:00:00",0,8.25,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2025-03-24,"09:35:00",0,19.12,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2025-04-22,"10:10:00",0,12.84,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2025-05-19,"09:34:00",0,9.04,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2025-06-17,"10:00:00",0,15.33,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90466,2025-07-14,"09:25:00",0,11.69,"B3R005Q01 RHENOSTERKOP 157 IR - RHENOSTERKOP DAM ON ELANDSRIVIER: NEAR DAM WALL"
90467,2007-11-21,"12:55:00",0,1,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2007-12-05,"12:47:00",0,1,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2007-12-21,"10:30:00",0,1,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2008-01-02,"10:15:00",0,2.04,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2008-03-05,"10:40:00",0,1,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2008-03-19,"12:45:00",0,2.29,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2008-04-03,"11:05:00",0,1,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2008-04-18,"11:08:00",0,1,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2008-06-26,"11:10:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2008-09-11,"10:49:00",0,4.43,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2008-10-16,"13:10:00",0,5.35,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-01-15,"11:59:00",0,97.5,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-01-29,"10:20:00",0,5.85,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-02-12,"12:33:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-03-26,"13:30:00",0,7.84,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-04-07,"13:20:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-04-23,"14:10:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-05-07,"14:50:00",0,5.96,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-05-20,"14:15:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-06-03,"12:25:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-06-18,"10:46:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-07-02,"16:30:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-07-14,"14:10:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-08-12,"15:30:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-08-26,"12:45:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-09-21,"13:00:00",0,6.5,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-10-07,"14:00:00",0,4.33,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-10-20,"12:00:00",0,4.73,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-11-02,"13:00:00",0,32.17,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-12-01,"11:30:00",0,6.4,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2009-12-22,"11:00:00",0,3.27,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-01-11,"12:00:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-01-25,"12:00:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-02-09,"12:00:00",0,5.84,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-02-23,"12:00:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-03-08,"12:00:00",0,3.12,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-03-30,"12:00:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-04-14,"12:00:00",0,8.27,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-04-29,"12:00:00",0,2.56,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-05-12,"12:00:00",0,2.6,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-06-02,"12:00:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-06-30,"12:00:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-07-14,"12:00:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-08-04,"12:00:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-08-18,"12:00:00",0,2.98,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-09-16,"11:50:00",0,4.44,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-09-30,"12:10:00",0,2.99,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-10-18,"11:45:00",0,7.45,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-11-03,"13:20:00",0,12.94,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-11-17,"11:55:00",0,14,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2010-12-08,"11:00:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2011-02-22,"11:45:00",0,5.78,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2011-03-08,"10:55:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2011-03-23,"11:24:00",0,3.62,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2011-04-05,"12:15:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2011-04-20,"11:25:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2011-05-05,"12:55:00",0,4.13,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2011-05-19,"11:30:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
90467,2011-06-01,"12:40:00",0,1.25,"B4H003Q01 STEELPOORT RIVER AT BUFFELSKLOOF"
